ds [m],sAvePositions [m],x3Dsurf 1 [m],x3Dsurf 2 [m],y3Dsurf 1 [m],y3Dsurf 2 [m],z3Dsurf 1 [m],z3Dsurf 2 [m],x3Dsurf_2 1 [m],x3Dsurf_2 2 [m],y3Dsurf_2 1 [m],y3Dsurf_2 2 [m],z3Dsurf_2 1 [m],z3Dsurf_2 2 [m],nodeToHalfTurn [-],TransportCurrent [A],Bx [T],By [T],Bz [T],Bl [T],Bh [T],Bw [T]
0.001,0.7445,0.000625,0.000625,-0.000365,0.000365,0.744,0.744,-0.000625,0.000625,0.000365,0.000365,0.744,0.744,1,1,0,-0.007654832,0,0,-0.007654832,0
0.001,0.7455,0.000625,0.000625,-0.000365,0.000365,0.745,0.745,-0.000625,0.000625,0.000365,0.000365,0.745,0.745,1,1,0,-0.007552818,0,0,-0.007552818,0
0.001,0.7465,0.000625,0.000625,-0.000365,0.000365,0.746,0.746,-0.000625,0.000625,0.000365,0.000365,0.746,0.746,1,1,0,-0.007448941,0,0,-0.007448941,0
0.001,0.7475,0.000625,0.000625,-0.000365,0.000365,0.747,0.747,-0.000625,0.000625,0.000365,0.000365,0.747,0.747,1,1,0,-0.007343225,0,0,-0.007343225,0
0.001,0.7485,0.000625,0.000625,-0.000365,0.000365,0.748,0.748,-0.000625,0.000625,0.000365,0.000365,0.748,0.748,1,1,0,-0.007235698,0,0,-0.007235698,0
0.001,0.7495,0.000625,0.000625,-0.000365,0.000365,0.749,0.749,-0.000625,0.000625,0.000365,0.000365,0.749,0.749,1,1,0,-0.007126385,0,0,-0.007126385,0
0.001,0.7505,0.000625,0.000625,-0.000365,0.000365,0.75,0.75,-0.000625,0.000625,0.000365,0.000365,0.75,0.75,1,1,0,-0.007015314,0,0,-0.007015314,0
0.001,0.7515,0.000625,0.000625,-0.000365,0.000365,0.751,0.751,-0.000625,0.000625,0.000365,0.000365,0.751,0.751,1,1,0,-0.006902512,0,0,-0.006902512,0
0.001,0.7525,0.000625,0.000625,-0.000365,0.000365,0.752,0.752,-0.000625,0.000625,0.000365,0.000365,0.752,0.752,1,1,0,-0.006788007,0,0,-0.006788007,0
0.001,0.7535,0.000625,0.000625,-0.000365,0.000365,0.753,0.753,-0.000625,0.000625,0.000365,0.000365,0.753,0.753,1,1,0,-0.006671828,0,0,-0.006671828,0
0.001,0.7545,0.000625,0.000625,-0.000365,0.000365,0.754,0.754,-0.000625,0.000625,0.000365,0.000365,0.754,0.754,1,1,0,-0.006554002,0,0,-0.006554002,0
0.001,0.7555,0.000625,0.000625,-0.000365,0.000365,0.755,0.755,-0.000625,0.000625,0.000365,0.000365,0.755,0.755,1,1,0,-0.006434559,0,0,-0.006434559,0
0.001,0.7565,0.000625,0.000625,-0.000365,0.000365,0.756,0.756,-0.000625,0.000625,0.000365,0.000365,0.756,0.756,1,1,0,-0.006313528,0,0,-0.006313528,0
0.001,0.7575,0.000625,0.000625,-0.000365,0.000365,0.757,0.757,-0.000625,0.000625,0.000365,0.000365,0.757,0.757,1,1,0,-0.006190939,0,0,-0.006190939,0
0.001,0.7585,0.000625,0.000625,-0.000365,0.000365,0.758,0.758,-0.000625,0.000625,0.000365,0.000365,0.758,0.758,1,1,0,-0.006066824,0,0,-0.006066824,0
0.001,0.7595,0.000625,0.000625,-0.000365,0.000365,0.759,0.759,-0.000625,0.000625,0.000365,0.000365,0.759,0.759,1,1,0,-0.005941211,0,0,-0.005941211,0
0.001,0.7605,0.000625,0.000625,-0.000365,0.000365,0.76,0.76,-0.000625,0.000625,0.000365,0.000365,0.76,0.76,1,1,0,-0.005814132,0,0,-0.005814132,0
0.001,0.7615,0.000625,0.000625,-0.000365,0.000365,0.761,0.761,-0.000625,0.000625,0.000365,0.000365,0.761,0.761,1,1,0,-0.005685619,0,0,-0.005685619,0
0.001,0.7625,0.000625,0.000625,-0.000365,0.000365,0.762,0.762,-0.000625,0.000625,0.000365,0.000365,0.762,0.762,1,1,0,-0.005555702,0,0,-0.005555702,0
0.001,0.7635,0.000625,0.000625,-0.000365,0.000365,0.763,0.763,-0.000625,0.000625,0.000365,0.000365,0.763,0.763,1,1,0,-0.005424415,0,0,-0.005424415,0
0.001,0.7645,0.000625,0.000625,-0.000365,0.000365,0.764,0.764,-0.000625,0.000625,0.000365,0.000365,0.764,0.764,1,1,0,-0.00529179,0,0,-0.00529179,0
0.001,0.7655,0.000625,0.000625,-0.000365,0.000365,0.765,0.765,-0.000625,0.000625,0.000365,0.000365,0.765,0.765,1,1,0,-0.005157859,0,0,-0.005157859,0
0.001,0.7665,0.000625,0.000625,-0.000365,0.000365,0.766,0.766,-0.000625,0.000625,0.000365,0.000365,0.766,0.766,1,1,0,-0.005022655,0,0,-0.005022655,0
0.001,0.7675,0.000625,0.000625,-0.000365,0.000365,0.767,0.767,-0.000625,0.000625,0.000365,0.000365,0.767,0.767,1,1,0,-0.004886212,0,0,-0.004886212,0
0.001,0.7685,0.000625,0.000625,-0.000365,0.000365,0.768,0.768,-0.000625,0.000625,0.000365,0.000365,0.768,0.768,1,1,0,-0.004748564,0,0,-0.004748564,0
0.001,0.7695,0.000625,0.000625,-0.000365,0.000365,0.769,0.769,-0.000625,0.000625,0.000365,0.000365,0.769,0.769,1,1,0,-0.004609744,0,0,-0.004609744,0
0.001,0.7705,0.000625,0.000625,-0.000365,0.000365,0.77,0.77,-0.000625,0.000625,0.000365,0.000365,0.77,0.77,1,1,0,-0.004469786,0,0,-0.004469786,0
0.001,0.7715,0.000625,0.000625,-0.000365,0.000365,0.771,0.771,-0.000625,0.000625,0.000365,0.000365,0.771,0.771,1,1,0,-0.004328726,0,0,-0.004328726,0
0.001,0.7725,0.000625,0.000625,-0.000365,0.000365,0.772,0.772,-0.000625,0.000625,0.000365,0.000365,0.772,0.772,1,1,0,-0.004186597,0,0,-0.004186597,0
0.001,0.7735,0.000625,0.000625,-0.000365,0.000365,0.773,0.773,-0.000625,0.000625,0.000365,0.000365,0.773,0.773,1,1,0,-0.004043436,0,0,-0.004043436,0
0.001,0.7745,0.000625,0.000625,-0.000365,0.000365,0.774,0.774,-0.000625,0.000625,0.000365,0.000365,0.774,0.774,1,1,0,-0.003899277,0,0,-0.003899277,0
0.001,0.7755,0.000625,0.000625,-0.000365,0.000365,0.775,0.775,-0.000625,0.000625,0.000365,0.000365,0.775,0.775,1,1,0,-0.003754156,0,0,-0.003754156,0
0.001,0.7765,0.000625,0.000625,-0.000365,0.000365,0.776,0.776,-0.000625,0.000625,0.000365,0.000365,0.776,0.776,1,1,0,-0.003608108,0,0,-0.003608108,0
0.001,0.7775,0.000625,0.000625,-0.000365,0.000365,0.777,0.777,-0.000625,0.000625,0.000365,0.000365,0.777,0.777,1,1,0,-0.003461171,0,0,-0.003461171,0
0.001,0.7785,0.000625,0.000625,-0.000365,0.000365,0.778,0.778,-0.000625,0.000625,0.000365,0.000365,0.778,0.778,1,1,0,-0.003313379,0,0,-0.003313379,0
0.001,0.7795,0.000625,0.000625,-0.000365,0.000365,0.779,0.779,-0.000625,0.000625,0.000365,0.000365,0.779,0.779,1,1,0,-0.00316477,0,0,-0.00316477,0
0.001,0.7805,0.000625,0.000625,-0.000365,0.000365,0.78,0.78,-0.000625,0.000625,0.000365,0.000365,0.78,0.78,1,1,0,-0.00301538,0,0,-0.00301538,0
0.001,0.7815,0.000625,0.000625,-0.000365,0.000365,0.781,0.781,-0.000625,0.000625,0.000365,0.000365,0.781,0.781,1,1,0,-0.002865246,0,0,-0.002865246,0
0.001,0.7825,0.000625,0.000625,-0.000365,0.000365,0.782,0.782,-0.000625,0.000625,0.000365,0.000365,0.782,0.782,1,1,0,-0.002714404,0,0,-0.002714404,0
0.001,0.7835,0.000625,0.000625,-0.000365,0.000365,0.783,0.783,-0.000625,0.000625,0.000365,0.000365,0.783,0.783,1,1,0,-0.002562894,0,0,-0.002562894,0
0.001,0.7845,0.000625,0.000625,-0.000365,0.000365,0.784,0.784,-0.000625,0.000625,0.000365,0.000365,0.784,0.784,1,1,0,-0.002410751,0,0,-0.002410751,0
0.001,0.7855,0.000625,0.000625,-0.000365,0.000365,0.785,0.785,-0.000625,0.000625,0.000365,0.000365,0.785,0.785,1,1,0,-0.002258013,0,0,-0.002258013,0
0.001,0.7865,0.000625,0.000625,-0.000365,0.000365,0.786,0.786,-0.000625,0.000625,0.000365,0.000365,0.786,0.786,1,1,0,-0.002104718,0,0,-0.002104718,0
0.001,0.7875,0.000625,0.000625,-0.000365,0.000365,0.787,0.787,-0.000625,0.000625,0.000365,0.000365,0.787,0.787,1,1,0,-0.001950903,0,0,-0.001950903,0
0.001,0.7885,0.000625,0.000625,-0.000365,0.000365,0.788,0.788,-0.000625,0.000625,0.000365,0.000365,0.788,0.788,1,1,0,-0.001796607,0,0,-0.001796607,0
0.001,0.7895,0.000625,0.000625,-0.000365,0.000365,0.789,0.789,-0.000625,0.000625,0.000365,0.000365,0.789,0.789,1,1,0,-0.001641868,0,0,-0.001641868,0
0.001,0.7905,0.000625,0.000625,-0.000365,0.000365,0.79,0.79,-0.000625,0.000625,0.000365,0.000365,0.79,0.79,1,1,0,-0.001486724,0,0,-0.001486724,0
0.001,0.7915,0.000625,0.000625,-0.000365,0.000365,0.791,0.791,-0.000625,0.000625,0.000365,0.000365,0.791,0.791,1,1,0,-0.001331213,0,0,-0.001331213,0
0.001,0.7925,0.000625,0.000625,-0.000365,0.000365,0.792,0.792,-0.000625,0.000625,0.000365,0.000365,0.792,0.792,1,1,0,-0.001175374,0,0,-0.001175374,0
0.001,0.7935,0.000625,0.000625,-0.000365,0.000365,0.793,0.793,-0.000625,0.000625,0.000365,0.000365,0.793,0.793,1,1,0,-0.001019245,0,0,-0.001019245,0
0.001,0.7945,0.000625,0.000625,-0.000365,0.000365,0.794,0.794,-0.000625,0.000625,0.000365,0.000365,0.794,0.794,1,1,0,-0.000862864,0,0,-0.000862864,0
0.001,0.7955,0.000625,0.000625,-0.000365,0.000365,0.795,0.795,-0.000625,0.000625,0.000365,0.000365,0.795,0.795,1,1,0,-0.00070627,0,0,-0.00070627,0
0.001,0.7965,0.000625,0.000625,-0.000365,0.000365,0.796,0.796,-0.000625,0.000625,0.000365,0.000365,0.796,0.796,1,1,0,-0.000549502,0,0,-0.000549502,0
0.001,0.7975,0.000625,0.000625,-0.000365,0.000365,0.797,0.797,-0.000625,0.000625,0.000365,0.000365,0.797,0.797,1,1,0,-0.000392598,0,0,-0.000392598,0
0.001,0.7985,0.000625,0.000625,-0.000365,0.000365,0.798,0.798,-0.000625,0.000625,0.000365,0.000365,0.798,0.798,1,1,0,-0.000235598,0,0,-0.000235598,0
0.001,0.7995,0.000625,0.000625,-0.000365,0.000365,0.799,0.799,-0.000625,0.000625,0.000365,0.000365,0.799,0.799,1,1,0,-7.85E-05,0,0,-7.85E-05,0
0.001,0.8005,0.000625,0.000625,-0.000365,0.000365,0.8,0.8,-0.000625,0.000625,0.000365,0.000365,0.8,0.8,1,1,0,7.85E-05,0,0,7.85E-05,0
0.001,0.8015,0.000625,0.000625,-0.000365,0.000365,0.801,0.801,-0.000625,0.000625,0.000365,0.000365,0.801,0.801,1,1,0,0.000235598,0,0,0.000235598,0
0.001,0.8025,0.000625,0.000625,-0.000365,0.000365,0.802,0.802,-0.000625,0.000625,0.000365,0.000365,0.802,0.802,1,1,0,0.000392598,0,0,0.000392598,0
0.001,0.8035,0.000625,0.000625,-0.000365,0.000365,0.803,0.803,-0.000625,0.000625,0.000365,0.000365,0.803,0.803,1,1,0,0.000549502,0,0,0.000549502,0
0.001,0.8045,0.000625,0.000625,-0.000365,0.000365,0.804,0.804,-0.000625,0.000625,0.000365,0.000365,0.804,0.804,1,1,0,0.00070627,0,0,0.00070627,0
0.001,0.8055,0.000625,0.000625,-0.000365,0.000365,0.805,0.805,-0.000625,0.000625,0.000365,0.000365,0.805,0.805,1,1,0,0.000862864,0,0,0.000862864,0
0.001,0.8065,0.000625,0.000625,-0.000365,0.000365,0.806,0.806,-0.000625,0.000625,0.000365,0.000365,0.806,0.806,1,1,0,0.001019245,0,0,0.001019245,0
0.001,0.8075,0.000625,0.000625,-0.000365,0.000365,0.807,0.807,-0.000625,0.000625,0.000365,0.000365,0.807,0.807,1,1,0,0.001175374,0,0,0.001175374,0
0.001,0.8085,0.000625,0.000625,-0.000365,0.000365,0.808,0.808,-0.000625,0.000625,0.000365,0.000365,0.808,0.808,1,1,0,0.001331213,0,0,0.001331213,0
0.001,0.8095,0.000625,0.000625,-0.000365,0.000365,0.809,0.809,-0.000625,0.000625,0.000365,0.000365,0.809,0.809,1,1,0,0.001486724,0,0,0.001486724,0
0.001,0.8105,0.000625,0.000625,-0.000365,0.000365,0.81,0.81,-0.000625,0.000625,0.000365,0.000365,0.81,0.81,1,1,0,0.001641868,0,0,0.001641868,0
0.001,0.8115,0.000625,0.000625,-0.000365,0.000365,0.811,0.811,-0.000625,0.000625,0.000365,0.000365,0.811,0.811,1,1,0,0.001796607,0,0,0.001796607,0
0.001,0.8125,0.000625,0.000625,-0.000365,0.000365,0.812,0.812,-0.000625,0.000625,0.000365,0.000365,0.812,0.812,1,1,0,0.001950903,0,0,0.001950903,0
0.001,0.8135,0.000625,0.000625,-0.000365,0.000365,0.813,0.813,-0.000625,0.000625,0.000365,0.000365,0.813,0.813,1,1,0,0.002104718,0,0,0.002104718,0
0.001,0.8145,0.000625,0.000625,-0.000365,0.000365,0.814,0.814,-0.000625,0.000625,0.000365,0.000365,0.814,0.814,1,1,0,0.002258013,0,0,0.002258013,0
0.001,0.8155,0.000625,0.000625,-0.000365,0.000365,0.815,0.815,-0.000625,0.000625,0.000365,0.000365,0.815,0.815,1,1,0,0.002410751,0,0,0.002410751,0
0.001,0.8165,0.000625,0.000625,-0.000365,0.000365,0.816,0.816,-0.000625,0.000625,0.000365,0.000365,0.816,0.816,1,1,0,0.002562894,0,0,0.002562894,0
0.001,0.8175,0.000625,0.000625,-0.000365,0.000365,0.817,0.817,-0.000625,0.000625,0.000365,0.000365,0.817,0.817,1,1,0,0.002714404,0,0,0.002714404,0
0.001,0.8185,0.000625,0.000625,-0.000365,0.000365,0.818,0.818,-0.000625,0.000625,0.000365,0.000365,0.818,0.818,1,1,0,0.002865246,0,0,0.002865246,0
0.001,0.8195,0.000625,0.000625,-0.000365,0.000365,0.819,0.819,-0.000625,0.000625,0.000365,0.000365,0.819,0.819,1,1,0,0.00301538,0,0,0.00301538,0
0.001,0.8205,0.000625,0.000625,-0.000365,0.000365,0.82,0.82,-0.000625,0.000625,0.000365,0.000365,0.82,0.82,1,1,0,0.00316477,0,0,0.00316477,0
0.001,0.8215,0.000625,0.000625,-0.000365,0.000365,0.821,0.821,-0.000625,0.000625,0.000365,0.000365,0.821,0.821,1,1,0,0.003313379,0,0,0.003313379,0
0.001,0.8225,0.000625,0.000625,-0.000365,0.000365,0.822,0.822,-0.000625,0.000625,0.000365,0.000365,0.822,0.822,1,1,0,0.003461171,0,0,0.003461171,0
0.001,0.8235,0.000625,0.000625,-0.000365,0.000365,0.823,0.823,-0.000625,0.000625,0.000365,0.000365,0.823,0.823,1,1,0,0.003608108,0,0,0.003608108,0
0.001,0.8245,0.000625,0.000625,-0.000365,0.000365,0.824,0.824,-0.000625,0.000625,0.000365,0.000365,0.824,0.824,1,1,0,0.003754156,0,0,0.003754156,0
0.001,0.8255,0.000625,0.000625,-0.000365,0.000365,0.825,0.825,-0.000625,0.000625,0.000365,0.000365,0.825,0.825,1,1,0,0.003899277,0,0,0.003899277,0
0.001,0.8265,0.000625,0.000625,-0.000365,0.000365,0.826,0.826,-0.000625,0.000625,0.000365,0.000365,0.826,0.826,1,1,0,0.004043436,0,0,0.004043436,0
0.001,0.8275,0.000625,0.000625,-0.000365,0.000365,0.827,0.827,-0.000625,0.000625,0.000365,0.000365,0.827,0.827,1,1,0,0.004186597,0,0,0.004186597,0
0.001,0.8285,0.000625,0.000625,-0.000365,0.000365,0.828,0.828,-0.000625,0.000625,0.000365,0.000365,0.828,0.828,1,1,0,0.004328726,0,0,0.004328726,0
0.001,0.8295,0.000625,0.000625,-0.000365,0.000365,0.829,0.829,-0.000625,0.000625,0.000365,0.000365,0.829,0.829,1,1,0,0.004469786,0,0,0.004469786,0
0.001,0.8305,0.000625,0.000625,-0.000365,0.000365,0.83,0.83,-0.000625,0.000625,0.000365,0.000365,0.83,0.83,1,1,0,0.004609744,0,0,0.004609744,0
0.001,0.8315,0.000625,0.000625,-0.000365,0.000365,0.831,0.831,-0.000625,0.000625,0.000365,0.000365,0.831,0.831,1,1,0,0.004748564,0,0,0.004748564,0
0.001,0.8325,0.000625,0.000625,-0.000365,0.000365,0.832,0.832,-0.000625,0.000625,0.000365,0.000365,0.832,0.832,1,1,0,0.004886212,0,0,0.004886212,0
0.001,0.8335,0.000625,0.000625,-0.000365,0.000365,0.833,0.833,-0.000625,0.000625,0.000365,0.000365,0.833,0.833,1,1,0,0.005022655,0,0,0.005022655,0
0.001,0.8345,0.000625,0.000625,-0.000365,0.000365,0.834,0.834,-0.000625,0.000625,0.000365,0.000365,0.834,0.834,1,1,0,0.005157859,0,0,0.005157859,0
0.001,0.8355,0.000625,0.000625,-0.000365,0.000365,0.835,0.835,-0.000625,0.000625,0.000365,0.000365,0.835,0.835,1,1,0,0.00529179,0,0,0.00529179,0
0.001,0.8365,0.000625,0.000625,-0.000365,0.000365,0.836,0.836,-0.000625,0.000625,0.000365,0.000365,0.836,0.836,1,1,0,0.005424415,0,0,0.005424415,0
0.001,0.8375,0.000625,0.000625,-0.000365,0.000365,0.837,0.837,-0.000625,0.000625,0.000365,0.000365,0.837,0.837,1,1,0,0.005555702,0,0,0.005555702,0
0.001,0.8385,0.000625,0.000625,-0.000365,0.000365,0.838,0.838,-0.000625,0.000625,0.000365,0.000365,0.838,0.838,1,1,0,0.005685619,0,0,0.005685619,0
0.001,0.8395,0.000625,0.000625,-0.000365,0.000365,0.839,0.839,-0.000625,0.000625,0.000365,0.000365,0.839,0.839,1,1,0,0.005814132,0,0,0.005814132,0
0.001,0.8405,0.000625,0.000625,-0.000365,0.000365,0.84,0.84,-0.000625,0.000625,0.000365,0.000365,0.84,0.84,1,1,0,0.005941211,0,0,0.005941211,0
0.001,0.8415,0.000625,0.000625,-0.000365,0.000365,0.841,0.841,-0.000625,0.000625,0.000365,0.000365,0.841,0.841,1,1,0,0.006066824,0,0,0.006066824,0
0.001,0.8425,0.000625,0.000625,-0.000365,0.000365,0.842,0.842,-0.000625,0.000625,0.000365,0.000365,0.842,0.842,1,1,0,0.006190939,0,0,0.006190939,0
0.001,0.8435,0.000625,0.000625,-0.000365,0.000365,0.843,0.843,-0.000625,0.000625,0.000365,0.000365,0.843,0.843,1,1,0,0.006313528,0,0,0.006313528,0
0.001,0.8445,0.000625,0.000625,-0.000365,0.000365,0.844,0.844,-0.000625,0.000625,0.000365,0.000365,0.844,0.844,1,1,0,0.006434559,0,0,0.006434559,0
0.001,0.8455,0.000625,0.000625,-0.000365,0.000365,0.845,0.845,-0.000625,0.000625,0.000365,0.000365,0.845,0.845,1,1,0,0.006554002,0,0,0.006554002,0
0.001,0.8465,0.000625,0.000625,-0.000365,0.000365,0.846,0.846,-0.000625,0.000625,0.000365,0.000365,0.846,0.846,1,1,0,0.006671828,0,0,0.006671828,0
0.001,0.8475,0.000625,0.000625,-0.000365,0.000365,0.847,0.847,-0.000625,0.000625,0.000365,0.000365,0.847,0.847,1,1,0,0.006788007,0,0,0.006788007,0
0.001,0.8485,0.000625,0.000625,-0.000365,0.000365,0.848,0.848,-0.000625,0.000625,0.000365,0.000365,0.848,0.848,1,1,0,0.006902512,0,0,0.006902512,0
0.001,0.8495,0.000625,0.000625,-0.000365,0.000365,0.849,0.849,-0.000625,0.000625,0.000365,0.000365,0.849,0.849,1,1,0,0.007015314,0,0,0.007015314,0
0.001,0.8505,0.000625,0.000625,-0.000365,0.000365,0.85,0.85,-0.000625,0.000625,0.000365,0.000365,0.85,0.85,1,1,0,0.007126385,0,0,0.007126385,0
0.001,0.8515,0.000625,0.000625,-0.000365,0.000365,0.851,0.851,-0.000625,0.000625,0.000365,0.000365,0.851,0.851,1,1,0,0.007235698,0,0,0.007235698,0
0.001,0.8525,0.000625,0.000625,-0.000365,0.000365,0.852,0.852,-0.000625,0.000625,0.000365,0.000365,0.852,0.852,1,1,0,0.007343225,0,0,0.007343225,0
0.001,0.8535,0.000625,0.000625,-0.000365,0.000365,0.853,0.853,-0.000625,0.000625,0.000365,0.000365,0.853,0.853,1,1,0,0.007448941,0,0,0.007448941,0
0.001,0.8545,0.000625,0.000625,-0.000365,0.000365,0.854,0.854,-0.000625,0.000625,0.000365,0.000365,0.854,0.854,1,1,0,0.007552818,0,0,0.007552818,0
0.001,0.8555,0.000625,0.000625,-0.000365,0.000365,0.855,0.855,-0.000625,0.000625,0.000365,0.000365,0.855,0.855,1,1,0,0.007654832,0,0,0.007654832,0
0.001,0.8565,0.000625,0.000625,-0.000365,0.000365,0.856,0.856,-0.000625,0.000625,0.000365,0.000365,0.856,0.856,1,1,0,0.007754957,0,0,0.007754957,0
0.001,0.8575,0.000625,0.000625,-0.000365,0.000365,0.857,0.857,-0.000625,0.000625,0.000365,0.000365,0.857,0.857,1,1,0,0.007853169,0,0,0.007853169,0
0.001,0.8585,0.000625,0.000625,-0.000365,0.000365,0.858,0.858,-0.000625,0.000625,0.000365,0.000365,0.858,0.858,1,1,0,0.007949444,0,0,0.007949444,0
0.001,0.8595,0.000625,0.000625,-0.000365,0.000365,0.859,0.859,-0.000625,0.000625,0.000365,0.000365,0.859,0.859,1,1,0,0.008043756,0,0,0.008043756,0
0.001,0.8605,0.000625,0.000625,-0.000365,0.000365,0.86,0.86,-0.000625,0.000625,0.000365,0.000365,0.86,0.86,1,1,0,0.008136084,0,0,0.008136084,0
0.001,0.8615,0.000625,0.000625,-0.000365,0.000365,0.861,0.861,-0.000625,0.000625,0.000365,0.000365,0.861,0.861,1,1,0,0.008226405,0,0,0.008226405,0
0.001,0.8625,0.000625,0.000625,-0.000365,0.000365,0.862,0.862,-0.000625,0.000625,0.000365,0.000365,0.862,0.862,1,1,0,0.008314696,0,0,0.008314696,0
0.001,0.8635,0.000625,0.000625,-0.000365,0.000365,0.863,0.863,-0.000625,0.000625,0.000365,0.000365,0.863,0.863,1,1,0,0.008400936,0,0,0.008400936,0
0.001,0.8645,0.000625,0.000625,-0.000365,0.000365,0.864,0.864,-0.000625,0.000625,0.000365,0.000365,0.864,0.864,1,1,0,0.008485102,0,0,0.008485102,0
0.001,0.8655,0.000625,0.000625,-0.000365,0.000365,0.865,0.865,-0.000625,0.000625,0.000365,0.000365,0.865,0.865,1,1,0,0.008567175,0,0,0.008567175,0
0.001,0.8665,0.000625,0.000625,-0.000365,0.000365,0.866,0.866,-0.000625,0.000625,0.000365,0.000365,0.866,0.866,1,1,0,0.008647134,0,0,0.008647134,0
0.001,0.8675,0.000625,0.000625,-0.000365,0.000365,0.867,0.867,-0.000625,0.000625,0.000365,0.000365,0.867,0.867,1,1,0,0.00872496,0,0,0.00872496,0
0.001,0.8685,0.000625,0.000625,-0.000365,0.000365,0.868,0.868,-0.000625,0.000625,0.000365,0.000365,0.868,0.868,1,1,0,0.008800633,0,0,0.008800633,0
0.001,0.8695,0.000625,0.000625,-0.000365,0.000365,0.869,0.869,-0.000625,0.000625,0.000365,0.000365,0.869,0.869,1,1,0,0.008874134,0,0,0.008874134,0
0.001,0.8705,0.000625,0.000625,-0.000365,0.000365,0.87,0.87,-0.000625,0.000625,0.000365,0.000365,0.87,0.87,1,1,0,0.008945446,0,0,0.008945446,0
0.001,0.8715,0.000625,0.000625,-0.000365,0.000365,0.871,0.871,-0.000625,0.000625,0.000365,0.000365,0.871,0.871,1,1,0,0.009014551,0,0,0.009014551,0
0.001,0.8725,0.000625,0.000625,-0.000365,0.000365,0.872,0.872,-0.000625,0.000625,0.000365,0.000365,0.872,0.872,1,1,0,0.009081432,0,0,0.009081432,0
0.001,0.8735,0.000625,0.000625,-0.000365,0.000365,0.873,0.873,-0.000625,0.000625,0.000365,0.000365,0.873,0.873,1,1,0,0.009146072,0,0,0.009146072,0
0.001,0.8745,0.000625,0.000625,-0.000365,0.000365,0.874,0.874,-0.000625,0.000625,0.000365,0.000365,0.874,0.874,1,1,0,0.009208455,0,0,0.009208455,0
0.001,0.8755,0.000625,0.000625,-0.000365,0.000365,0.875,0.875,-0.000625,0.000625,0.000365,0.000365,0.875,0.875,1,1,0,0.009268566,0,0,0.009268566,0
0.001,0.8765,0.000625,0.000625,-0.000365,0.000365,0.876,0.876,-0.000625,0.000625,0.000365,0.000365,0.876,0.876,1,1,0,0.00932639,0,0,0.00932639,0
0.001,0.8775,0.000625,0.000625,-0.000365,0.000365,0.877,0.877,-0.000625,0.000625,0.000365,0.000365,0.877,0.877,1,1,0,0.009381913,0,0,0.009381913,0
0.001,0.8785,0.000625,0.000625,-0.000365,0.000365,0.878,0.878,-0.000625,0.000625,0.000365,0.000365,0.878,0.878,1,1,0,0.009435122,0,0,0.009435122,0
0.001,0.8795,0.000625,0.000625,-0.000365,0.000365,0.879,0.879,-0.000625,0.000625,0.000365,0.000365,0.879,0.879,1,1,0,0.009486002,0,0,0.009486002,0
0.001,0.8805,0.000625,0.000625,-0.000365,0.000365,0.88,0.88,-0.000625,0.000625,0.000365,0.000365,0.88,0.88,1,1,0,0.009534542,0,0,0.009534542,0
0.001,0.8815,0.000625,0.000625,-0.000365,0.000365,0.881,0.881,-0.000625,0.000625,0.000365,0.000365,0.881,0.881,1,1,0,0.009580729,0,0,0.009580729,0
0.001,0.8825,0.000625,0.000625,-0.000365,0.000365,0.882,0.882,-0.000625,0.000625,0.000365,0.000365,0.882,0.882,1,1,0,0.009624552,0,0,0.009624552,0
0.001,0.8835,0.000625,0.000625,-0.000365,0.000365,0.883,0.883,-0.000625,0.000625,0.000365,0.000365,0.883,0.883,1,1,0,0.009666001,0,0,0.009666001,0
0.001,0.8845,0.000625,0.000625,-0.000365,0.000365,0.884,0.884,-0.000625,0.000625,0.000365,0.000365,0.884,0.884,1,1,0,0.009705065,0,0,0.009705065,0
0.001,0.8855,0.000625,0.000625,-0.000365,0.000365,0.885,0.885,-0.000625,0.000625,0.000365,0.000365,0.885,0.885,1,1,0,0.009741734,0,0,0.009741734,0
0.001,0.8865,0.000625,0.000625,-0.000365,0.000365,0.886,0.886,-0.000625,0.000625,0.000365,0.000365,0.886,0.886,1,1,0,0.009775999,0,0,0.009775999,0
0.001,0.8875,0.000625,0.000625,-0.000365,0.000365,0.887,0.887,-0.000625,0.000625,0.000365,0.000365,0.887,0.887,1,1,0,0.009807853,0,0,0.009807853,0
0.001,0.8885,0.000625,0.000625,-0.000365,0.000365,0.888,0.888,-0.000625,0.000625,0.000365,0.000365,0.888,0.888,1,1,0,0.009837286,0,0,0.009837286,0
0.001,0.8895,0.000625,0.000625,-0.000365,0.000365,0.889,0.889,-0.000625,0.000625,0.000365,0.000365,0.889,0.889,1,1,0,0.009864293,0,0,0.009864293,0
0.001,0.8905,0.000625,0.000625,-0.000365,0.000365,0.89,0.89,-0.000625,0.000625,0.000365,0.000365,0.89,0.89,1,1,0,0.009888865,0,0,0.009888865,0
0.001,0.8915,0.000625,0.000625,-0.000365,0.000365,0.891,0.891,-0.000625,0.000625,0.000365,0.000365,0.891,0.891,1,1,0,0.009910997,0,0,0.009910997,0
0.001,0.8925,0.000625,0.000625,-0.000365,0.000365,0.892,0.892,-0.000625,0.000625,0.000365,0.000365,0.892,0.892,1,1,0,0.009930685,0,0,0.009930685,0
